,GlobalID,geometry,Sidewalk_ID
1760,ddd2f099-e778-401f-9482-47b1e501a1b4,POINT (-7908140.4046 5217949.128399998),562
1761,cbcaae74-317a-415d-b1a9-f81264097ede,POINT (-7908141.9121 5217907.830300003),562
1762,3c4a1f90-7101-41fd-9898-550bb25bb7ff,POINT (-7908130.7424 5217877.885899998),562
1763,6cb4bf93-bee2-4281-939c-2ca078a10c66,POINT (-7908052.9933 5217702.853699997),9588
1764,2d4c5e72-d0fc-4f5d-a2e0-5478cb616deb,POINT (-7908116.434800002 5217626.226099998),1000
1765,e2afb38e-5888-43d5-9655-0c286cc68797,POINT (-7906898.2042 5218285.552900001),22110
1766,acfe81bf-7442-4906-b2ec-b4b46703a74e,POINT (-7906998.126 5218287.676100001),22110
1767,184ab22a-55f2-4664-a75d-10ed7ea1059e,POINT (-7907024.0154 5218287.928000003),22110
1768,59eaa7e6-29b7-47dd-a09f-4fb5b5f7f1e9,POINT (-7907125.118 5218285.186899997),3804
1769,d91d159f-0c61-4139-802e-1313a799b811,POINT (-7907161.2383 5218286.305500001),3804
1770,bf221400-885d-4e08-9cb4-4e0ca5413200,POINT (-7907205.2192 5218269.9617),3748
1771,6623d4d7-921c-4377-9553-7055a21fa718,POINT (-7907237.026 5218271.6532000005),3748
1772,661dc359-8f2f-418a-bd81-377a2028b609,POINT (-7907285.0314 5218283.852600001),3749
1773,9c2d5e59-491a-4806-9f72-5ccca06030c4,POINT (-7907293.3233 5218286.083300002),3749
1774,206b0d1c-0172-4456-ba23-f4e23ecbb21e,POINT (-7907250.4888 5218270.787799999),3748
1775,2e60d828-eb4b-4b7e-8b39-65583d7d97af,POINT (-7907322.4399 5218270.1065),3748
1776,6ea6c195-0b6e-4bb5-9e56-7f318c518880,POINT (-7907352.2676 5218268.488499999),3748
1777,4d65396c-73c4-47f2-ac99-d3f0bb46220d,POINT (-7907378.4892 5218270.699600004),3748
1778,2d4de11c-2b1b-4544-8fd4-b801e5aab5e4,POINT (-7907480.5687 5218368.667300001),5490
1779,3bd5a555-7d05-4a99-8b9d-c156064533b7,POINT (-7907502.9919 5218367.6625000015),5490
1780,0385d107-65db-4099-8e39-a182f4fb3dce,POINT (-7907547.1923 5218367.8369999975),5490
1781,07162064-1a26-4b1b-b075-5c032d49f8cd,POINT (-7907559.9353 5218363.669100001),5490
1782,51f8d7ff-bae1-4152-b836-c0dfdb1e1072,POINT (-7907576.5431 5218381.056199998),5502
1783,1e0b4247-f6fd-42da-ba6c-dee27294f130,POINT (-7907666.0385 5218365.305600002),5490
1784,f1296408-bfda-42f6-b51b-fcfaf745e111,POINT (-7907590.8966 5218381.388800003),5502
1785,23b3b1b3-e384-4bff-aed3-b10547869a0e,POINT (-7907610.4527 5218377.987400003),5502
1786,3fbfbf5e-5694-4ad8-a504-cb479acb5327,POINT (-7907627.9122 5218381.974299997),5502
1787,25b2dd51-13fd-4e20-913e-3c4e79482757,POINT (-7907691.6775 5218476.113499999),4961
1788,34ef1c3c-cb29-4ecb-8fa2-7436bc2d6a9a,POINT (-7907586.4717 5218459.169),5499
1789,80ec256b-bd41-46dd-9c76-0d508be75c62,POINT (-7907576.3978 5218455.5195999965),5499
1790,ebae880c-b3be-4568-865d-d0e7883eff90,POINT (-7907554.6763 5218452.839299999),5499
1791,db67eebd-3b86-4b62-8272-52b0e0a134d5,POINT (-7907532.9333 5218452.424000002),5499
1792,2b8faac8-01ad-491e-ad76-b21b07c38b55,POINT (-7907514.4583 5218452.608499996),5499
1793,f1817595-af9b-4160-baa8-d5e48f7f9aca,POINT (-7907464.4657 5218459.1175),5499
1794,992533c2-1662-488a-9bcf-039cd60eacbe,POINT (-7907431.2511 5218459.075999998),5499
1795,948b445b-e76b-4030-9b36-5ce277b64095,POINT (-7907548.3291 5218472.422700003),4961
1796,00b02b4d-25e2-4da6-9205-7ad96c103299,POINT (-7907375.2923 5218458.149599999),3746
1797,3a0a1b64-700f-4df3-a9fc-1bf789372421,POINT (-7907360.2934 5218474.869599998),3747
1798,1a5eed32-a29f-400a-84f9-e8218cca8e72,POINT (-7907373.9674 5218475.620999999),3747
1799,03266e9f-82ef-4e3b-99f0-377e9b8ad32a,POINT (-7907315.9843 5218473.872400001),3747
1800,4d149543-194a-46c9-b90b-def847797305,POINT (-7907267.253 5218471.230899997),3747
1801,5ee8dd51-6f30-4ad3-86f9-b46c333456c4,POINT (-7907199.7127 5218457.922200002),3746
1802,9cc8f8bd-40de-4500-ac3d-794cf014049f,POINT (-7907209.7066 5218471.922499999),3747
1803,e4038621-2997-4b61-b7a7-28dad7cbe078,POINT (-7907175.4126 5218458.739100002),3746
1804,05068c6e-9698-4cf4-b080-cab01aec7cbf,POINT (-7907174.8329 5218472.425899997),3747
1805,22132da1-7389-4883-8c8a-74702d0e0499,POINT (-7907164.2026 5218458.4750000015),3746
1806,4fd4d92a-367b-443e-8b3d-38fda37530da,POINT (-7907158.218 5218458.473099999),3746
1807,8217b529-0aec-4c72-b3bb-62b0095268d9,POINT (-7907146.2293 5218457.564099997),3746
1808,cb5fec37-1db0-42fd-8795-74a299960962,POINT (-7907134.4898 5218458.246200003),3747
1809,4854b3ad-f911-426a-903d-e831173b83f6,POINT (-7907155.865700002 5218471.072099999),3747
1810,c0dbf656-1c56-4951-bb4b-e00db0d92db2,POINT (-7907008.9937 5218471.8325999975),3744
1811,b1749dc1-e550-454e-aeb3-e264e57eebf5,POINT (-7906875.8296 5218401.564999998),3744
1812,10239fd8-4f62-4957-a1de-cff5b7067a00,POINT (-7906874.700099998 5218392.017200001),3744
1813,5417dd83-f233-464a-809a-728ead2d72be,POINT (-7906874.9472 5218370.200800002),3744
1814,438e1b16-432d-4a88-ab4e-440ad369b2c0,POINT (-7906849.3841 5218238.129699998),9550
1815,f47ee8d1-c400-448c-bddf-e9420d52caf4,POINT (-7906644.9333 5218252.646499999),4464
1816,99b5f1f6-a85e-4193-92fa-b7adf259254a,POINT (-7906638.6286 5218243.539099999),4464
1817,a82c94ae-718f-4d19-9214-9e5c2ffc0eaf,POINT (-7906609.6601 5218285.9969),4968
1818,0546404d-3376-4cce-bd07-c6dd22865601,POINT (-7906578.0866 5218269.197099999),3806
1819,21e219d5-5c6c-42eb-87c0-3a4d603e4447,POINT (-7906179.5961 5218635.428800002),3150
1820,a77d13a1-fcd0-4833-ad43-ed9d2aaac677,POINT (-7906157.4867 5218623.553400002),3150
1821,f5815008-97ec-4f01-a6cf-ce158f8839ea,POINT (-7906081.3156 5218624.001999997),4657
1822,a373a3e2-12f0-4263-8953-1dea37556717,POINT (-7906111.1975 5218614.406300001),4657
1823,4a577bc1-d6ed-42ee-9137-de857769b41b,POINT (-7906131.474 5218629.329599999),4429
1824,e3fee5e5-25c6-4a90-bc00-e22059d1578b,POINT (-7906153.3724 5218648.073100001),4429
1825,81a3faab-98eb-4604-bf70-322180413751,POINT (-7906165.2612 5218655.6127),4429
1826,de09ee16-6329-4d32-8478-51ee65c3e62e,POINT (-7906176.9159 5218659.872900002),4429
1827,1daf1286-fe00-46af-8713-aa235243083e,POINT (-7906144.1477 5218818.860100001),24387
1828,cb9a1ca2-c87f-4f6a-ad3f-aab69244dbd9,POINT (-7906211.068499998 5218716.957400002),24506
1829,b648279b-53f6-4696-acf5-1e43b2feaf57,POINT (-7906200.9842 5218689.727799997),24506
1830,3c600c5d-0788-45bb-8065-0d4737b6e944,POINT (-7906538.4323 5218041.635399997),3614
1831,b853760b-3a29-4e4e-9fa4-172be4fc1f05,POINT (-7906521.9643 5218051.425800003),3614
1832,06169603-c4e5-4585-80b0-7c0e10187659,POINT (-7906280.3135 5217935.306100003),9580
1833,9f889398-1110-4b63-8925-f220b8e82187,POINT (-7906264.5585 5218181.079000004),22897
1834,f420be66-5527-484c-a76b-21ee31b57c8a,POINT (-7906166.0866 5218367.755999997),16282
1835,8c2d72e7-8bf1-489c-801f-23600a6400d7,POINT (-7906165.5103 5218352.222599998),16281
1836,840fad66-2e22-47db-ae67-b411120979db,POINT (-7906116.078 5218385.703900002),16282
1837,8f777b74-ab52-4f84-b4a0-a4e5ad5bd6ce,POINT (-7906093.5474 5218387.244099997),16281
1838,daaae2eb-755d-4ef9-af5c-3f7caafd15a2,POINT (-7906066.5131 5218413.3605),16282
1839,a634e33c-83d4-4928-9d1a-a4d9f6a3756b,POINT (-7906047.5261 5218423.733499996),16282
1840,e97cc105-91d4-4a28-930e-6d2345fdc300,POINT (-7905968.6607 5218581.751800001),3729
1841,7214cf44-d94b-4bf4-bf98-f89588f472f5,POINT (-7905957.8411 5218586.407399997),3729
1842,29ab509e-86c9-43a7-ae2d-ce3d4c72db75,POINT (-7905941.9811 5218575.245700002),3785
1843,9dfb4b8d-75c0-42e5-a761-6e8e0ef1d0fa,POINT (-7905848.9146 5218642.531199999),3729
1844,40212b25-85d9-42d3-b510-b7becda30494,POINT (-7905930.2503 5218720.8478000015),22109
1845,079d4b49-4098-47b5-b02b-a9f63453cb38,POINT (-7905926.9851 5218753.392999999),22109
1846,959f285f-6131-42ed-953e-54d4b8087526,POINT (-7905923.6294 5218758.942900002),22109
1847,9fcd70ee-50ea-49e6-ae68-af0ce86fef6a,POINT (-7905896.838 5218820.726199999),22108
1848,bd7a36a6-4e73-4498-a463-220da85b33a6,POINT (-7905885.8232 5218835.020300001),22108
1849,13477f3f-c6b3-42fa-aa13-7cccaf0446b5,POINT (-7905841.9835 5218887.724600002),22908
1850,87bf6262-df2d-4f83-ac2e-81bd6c3cf13a,POINT (-7905804.3801 5218874.7434),22908
1851,c09eb031-75ff-4db6-b78a-4a227917414a,POINT (-7905657.5618 5218835.354199998),22908
1852,1286bd62-ad86-4af6-9df5-cf2dba3e73bf,POINT (-7905630.698999998 5218824.9309),22908
1853,a22f3378-c1f2-4540-bdb4-40ba5eaaa7ab,POINT (-7905587.7196 5218810.2355),22908
1854,dce523dc-a6fc-47a1-98ae-0deca11ce6f2,POINT (-7905487.7599 5218782.771399997),22908
1855,9b879803-efc8-4622-96b6-9bd1a7d97471,POINT (-7905371.399 5218748.375399999),16369
1856,b6df4bc5-85b1-49c6-ae1d-54593abd51f0,POINT (-7905329.8828 5218823.985799998),2623
1857,7d8a1a75-a372-4869-b28e-3448e5318462,POINT (-7905406.9771 5218849.484899998),2623
1858,a44cb439-c672-404a-8968-a0dc6edf12bd,POINT (-7905445.4202 5218863.281499997),2623
1859,2e6c804f-ea7c-4372-8183-28245995944f,POINT (-7905579.5068 5218904.193700001),2623
1860,f440d5fb-2d8d-42bc-9dfd-5209c6eee8e3,POINT (-7905618.0426 5218912.5961000025),2623
1861,8be7b376-a5f4-4f35-91d9-5ba5b813a9fe,POINT (-7905648.7409 5218920.101099998),2623
1862,fabe32a7-1e01-47b4-a182-9b35d1bb4f02,POINT (-7905766.922700002 5218975.950400002),21220
1863,eca5312a-1580-420b-be4e-dff28d7ae714,POINT (-7905730.3494 5218968.262199998),21220
1864,2537cafc-d194-4ed6-a69f-396de3d0e836,POINT (-7905316.1881 5218792.207900003),16287
1865,77d6f6a8-4995-4405-b5e9-45d92e973c5f,POINT (-7905502.3221 5218691.601499997),16306
1866,340ff79c-73bd-4942-a8c8-7595c6dc9dea,POINT (-7905656.7896 5218614.192500003),16370
1867,3bd1882c-11b8-46dd-b450-92478c7476ac,POINT (-7905720.192399998 5218590.634499997),16370
1868,9f5a3991-a23d-4e9c-8c33-3f0ec4318434,POINT (-7905754.6603 5218525.2761999965),9443
1869,4b0cac81-2d52-4bc7-8d57-6ae20b2e71db,POINT (-7905639.2283 5218259.3500000015),9519
1870,95cd0b73-3797-4a70-bb7c-3639df55d3db,POINT (-7905652.5935 5218280.879799999),9446
1871,290f1133-93fe-461a-b56f-7e94af5c6b83,POINT (-7905735.0757 5218245.014700003),9779
1872,e47baf70-147d-431e-995a-60387cd2785c,POINT (-7905838.6777 5218261.7348000035),9578
1873,55e4dc5e-f24d-4961-b880-c8386950d84e,POINT (-7904321.0223 5219281.383500002),2616
1874,1069eda7-bb2c-4636-95c2-e7bafc1c69ee,POINT (-7904314.6897 5219213.2289),2615
1875,ee89b183-b64a-476c-8a55-d866dd392602,POINT (-7904317.3211 5219199.369800001),2615
1876,9c14f6b8-90f4-41d0-a3dd-44ff25a5e18b,POINT (-7908309.8309 5211038.524300002),9753
1877,b3ce6cde-ffc8-46be-b4b7-19ba1d956ebf,POINT (-7908304.4641 5211018.557400003),9753
1878,89b6bd30-a164-4c51-999a-9fb8b4f5c6c1,POINT (-7904234.9013 5219151.636699997),16747
1879,673d889e-e803-47f1-98cc-de53c7206eec,POINT (-7904088.0573 5219332.902800001),4613
1880,eeb2a13e-5ef8-4cad-a672-afd75f558fa1,POINT (-7904094.8464 5219274.428000003),4613
1881,92de547b-96b7-4720-ad82-d4544a499e8d,POINT (-7903994.9486 5219263.745999999),3176
1882,68ea0025-5e96-4cd0-91c5-31a46a9b6901,POINT (-7903975.4149 5219272.093900003),3176
1883,e3dbeb48-f533-44f4-b7c5-ecaebf076a43,POINT (-7903684.8618 5219389.8398),22911
1884,a8e4f166-9e30-4116-a2dd-8fe0c33c68aa,POINT (-7903628.3385 5219429.918899998),22911
1885,a8982334-8735-4cea-a169-4692af16b52d,POINT (-7903553.8767 5219376.222499996),49
1886,13102432-9f4e-4c0e-a96b-47ae74b361b8,POINT (-7903436.167199998 5219477.9679000005),49
1887,c9667fc6-bce7-4d07-87b1-0c5a8d02282f,POINT (-7903420.3684 5219503.413800001),49
1888,b8b730f6-b535-4f40-b7ff-c71ced7292e9,POINT (-7903392.2283 5219531.800399996),49
1889,0b3081ba-0dcd-49cb-b29c-467741d200cc,POINT (-7903320.490700002 5219644.783),4432
1890,79a5ac7c-2d43-4a4b-8f6d-014fadf546bd,POINT (-7912885.4745 5209921.542999998),11205
1891,5756827f-4e12-4be0-9118-df67c3e337d0,POINT (-7912846.5542 5209914.161600001),11205
1892,3ed8de0a-9e33-4ce9-95f6-429e858b8e95,POINT (-7912763.7151 5209877.041299999),11205
1893,88ff8ef2-5e13-432a-8a58-8e1d2266db73,POINT (-7912738.0655 5209858.9663999975),11205
1894,55b3ec45-3e50-43e3-82c4-aac897ec4f55,POINT (-7903311.9507 5219656.505199999),4432
1895,8693d7d5-13fd-41d7-a93c-961dcff440f2,POINT (-7903346.056 5219620.875500001),4432
1896,93c21cd4-1bd8-4a66-801c-6e89e1baf530,POINT (-7903358.9334 5219605.6906),4432
1897,3a48ed80-4d29-46fa-a122-76cfb24620df,POINT (-7903430.773 5219529.251100004),49
1898,1e2ebafb-75c9-43d5-abd7-b55fa7b9643b,POINT (-7903447.8154 5219512.446699999),49
1899,3550625e-bed6-4de6-901f-f4901cbf9207,POINT (-7903481.404 5219481.537799999),49
1900,9d48d76a-bad6-430f-ab23-3f51cdb31ad4,POINT (-7903520.4977 5219448.487000003),49
1901,c1a35cac-5e57-422b-a5e7-1d3bf5563ca0,POINT (-7903530.9796 5219440.7126),49
1902,04cbc588-a9ea-4ccb-b814-216ec24a2ae4,POINT (-7903549.18 5219427.682099998),49
1903,3da02de5-e6a0-4fe2-9367-0f628e2b696c,POINT (-7903560.0434 5219421.685400002),49
1904,c1aa794f-3d27-405a-90c9-a6ab264b4429,POINT (-7903570.169399998 5219408.886399999),49
1905,f57b7f5a-3363-4290-81b0-10d420858d02,POINT (-7903780.5346 5219588.717299998),22117
1906,d0892eef-c6f8-4993-8f33-e9413c59d1c3,POINT (-7903597.8064 5219382.689999998),49
1907,3a7c4ffe-36fa-435a-9877-846358ac3eb2,POINT (-7903864.3215 5219606.4135000035),22101
1908,05d13e45-5e26-46ea-8af5-568909e13fae,POINT (-7903862.586 5219600.0983000025),22101
1909,9763f142-4fe2-4b2f-bc54-a93ec8154dab,POINT (-7903643.9749 5219373.044500001),3167
1910,63f6117e-12fa-40e1-b063-31f2af407339,POINT (-7903849.6143 5219442.776100002),4449
1911,1d46f202-1f26-4d3b-9290-0c27ba91e1a8,POINT (-7903958.2027 5219607.200099997),22101
1912,a82ee7c2-6716-4b0f-953c-17e0b5f9a935,POINT (-7904033.7463 5219612.433700003),22101
1913,539701da-8d75-4416-aea5-c5226dd0b91d,POINT (-7904030.281 5219612.619800001),22101
1914,22f73f39-9d2a-4921-879b-2f01ddfb89df,POINT (-7904324.266 5219640.995099999),16272
1915,be08a9ab-dfc7-4f39-9e67-334215c2e5cf,POINT (-7904457.5021 5219814.112400003),9476
1916,8f6abbda-b4b4-4b29-a8d4-a65ef77c11ae,POINT (-7904493.0174 5219808.8684),9476
1917,39a24ef1-7012-4ceb-91a4-82251eb60c2d,POINT (-7904493.4449 5219803.069899999),9440
1918,f0aa2fbe-7de2-41a9-9df0-d952af8f1538,POINT (-7904513.5763 5219810.587200001),9476
1919,710d5a51-3ca1-439f-83a4-83b35c5ce31a,POINT (-7904690.5348 5219811.439599998),9476
1920,82e3a304-11e1-4874-b0b9-b9e2f64d6be4,POINT (-7904868.093 5219895.998300001),3726
1921,0da40f0f-cedf-430b-bfca-03d0c4af9eb1,POINT (-7904837.9521 5219894.785400003),3726
1922,530dc5c9-9e80-4623-9802-4e30e73bc1f7,POINT (-7904734.4068 5219908.121600002),3725
1923,409b0ce9-a372-403a-a37e-64980777e60f,POINT (-7904694.8632 5219912.0546),3725
1924,c13c6a2f-dbbb-4012-bb4c-84475eb431a0,POINT (-7904633.2865 5219910.336800002),3725
1925,1e17d02f-2048-44f3-b319-6aeaf725f34e,POINT (-7904640.729699998 5219896.559500001),3726
1926,0e7111d4-ac05-4127-9e9a-dd96d635c86f,POINT (-7904623.1209 5219896.939099997),3726
1927,67a1d5b3-b4fd-4142-8d84-6ea87cc2eea1,POINT (-7904580.0914 5219910.9542),3725
1928,d4f8ac2c-2674-43ad-9884-e43b008722bb,POINT (-7904545.0252 5219898.0779),3726
1929,d185525b-5861-4602-a5d2-550d60c668e3,POINT (-7904474.1792 5219947.946099997),22765
1930,2e9355da-ec91-4936-8215-e12254154b7f,POINT (-7904348.077299998 5219998.276500002),22608
1931,fb9940c0-66f3-4358-80f5-c7d43548e7ee,POINT (-7904923.0911 5220093.605300002),22608
1932,7cf5a6b0-a9f0-48bb-b38b-eff013203193,POINT (-7904935.8068 5220220.410999998),22678
1933,c0d83d39-9afd-44cb-b2b0-c53ae6b48b3c,POINT (-7904958.1198 5220173.891500004),22678
1934,c0f946bf-c9d9-4648-83a5-4a57b211b213,POINT (-7904966.405 5220074.049800001),22608
1935,088ab1b0-ce94-412a-824e-d09bdd67643a,POINT (-7904999.2797 5220080.815300003),22608
1936,5ad52112-9907-4101-9eb7-9aec9ee27276,POINT (-7905052.3907 5219997.357900001),22608
1937,5ed239db-1f08-42e5-923d-d9a57e273249,POINT (-7905069.8318 5219963.711599998),3607
1938,d103508d-b562-4e4e-b3fa-ac7b2275c211,POINT (-7905078.582800002 5219950.161700003),3607
1939,4cff7fbb-d9f8-435c-8cb5-f7bd19c14d2c,POINT (-7904895.7348 5219468.807899997),3168
1940,39cf275f-b50a-473e-8563-5a690ef4c3b6,POINT (-7904785.0904 5219416.834100001),2635
1941,8ed3d231-578b-452c-994c-4aac4c75e4b8,POINT (-7904629.0011 5219362.844499998),21224
1942,6413113b-882e-4117-8bf6-22e47344b90b,POINT (-7904604.9919 5219353.0726),21224
1943,5463ed49-a34f-45cd-8491-b7302017e810,POINT (-7904617.9434 5219360.080899999),21224
1944,9c4f305e-de92-4666-be16-c4cc3064f830,POINT (-7904470.5555 5219306.5896999985),2635
1945,9d89c623-35b0-4e8d-aba1-a6135ca180a4,POINT (-7904473.5748 5219205.320699997),3876
1946,ca779e2b-405e-4e8f-b231-8fca7f5230fa,POINT (-7904744.3687 5219082.998300001),12011
1947,ff979615-7352-40d3-b6ba-7d0b9c34248e,POINT (-7904469.2245 5219100.417300001),16323
1948,2e678481-f9a7-4fbf-9971-57d41cb82672,POINT (-7904371.548 5219066.300700001),11190
1949,c972af24-42bb-4735-9a6e-236561417c06,POINT (-7904359.2164 5219060.4016999975),11190
1950,25698777-7336-46d4-bb98-567d5df77a13,POINT (-7904345.906 5219054.816600002),11190
1951,8bbaceeb-4a49-4adb-85ab-1ee887cd693a,POINT (-7904320.5316 5219038.504799999),11190
1952,5f1a7d14-c151-4f8e-8c62-54fbf4198569,POINT (-7904352.9318 5219034.589500003),11158
1953,6cf597b5-03e1-4712-b11f-58a41bddc795,POINT (-7904370.5763 5219039.931500003),11158
1954,c78fac16-b614-4e57-a64a-5f25e477ce04,POINT (-7904396.9678 5219048.491899997),11158
1955,583ac838-3af4-41aa-bdb7-53e595394043,POINT (-7917972.4369 5196255.4586),11469
1956,ef2843a1-6b10-446c-828d-99caaacbcddb,POINT (-7917966.0602 5196252.184100002),11469
1957,6fffb8e0-f55a-40a3-a9aa-f77eb434dee0,POINT (-7917931.8349 5196272.259499997),11470
1958,8bc26537-d1a2-4cac-8f5f-2c019bb4cf13,POINT (-7917894.6909 5196227.477600001),11443
1959,f7384bac-eda9-4c07-a64b-7e3995a0cc20,POINT (-7917855.8379 5196211.762500003),11443
1960,b7dffc41-ae67-49cf-b343-279546026b64,POINT (-7917875.1722 5196207.7971),11443
1961,c1ecd8f7-60ba-4c13-8f2c-511cfa1966cc,POINT (-7904062.9836 5219035.895199999),22093
1962,a2f0f4a6-3d29-4ef3-ab87-3ea5e39d95d9,POINT (-7917907.0659 5196220.685900003),11443
1963,66928ba5-d09a-4ad9-b71e-16675dea0ce3,POINT (-7917913.6381 5196222.883500002),11443
1964,5f8c4255-d98e-41e2-9dea-f60de9f00f2a,POINT (-7904027.5854 5219007.989399999),2632
1965,6a0e2e50-5277-49ec-aa27-eaaeca0719ff,POINT (-7903997.5085 5219005.619599998),22093
1966,9526f265-7cb2-454d-8fc8-082838b6685c,POINT (-7917923.569 5196224.896399997),11443
1967,840745e2-d720-479c-94b9-18611ac3fce3,POINT (-7917981.0709 5196241.820799999),11471
1968,a588f68a-d7c3-47eb-aa85-6dd015bfa21b,POINT (-7903970.0418 5218950.327299997),16364
1969,9a5a0442-aa8f-4a9e-8365-fca87712fb0f,POINT (-7903952.2718 5218853.598099999),16365
1970,ded86811-e5ed-4153-81ed-53e651cf3a20,POINT (-7903931.4431 5218841.244599998),16365
1971,6661650f-c6b8-458a-bd87-d04c7bf7dd9d,POINT (-7903914.7443 5218832.136500001),16365
1972,2d2c9c6a-afef-487b-9c8a-d2ccd8e264f1,POINT (-7918152.0595 5195917.930699997),11985
1973,2990c88b-7f55-4a1f-bf17-84edc5cb1165,POINT (-7903545.3107 5218636.306000002),16338
1974,41606eb6-4e46-452f-90cc-19518c3dd180,POINT (-7903505.3575 5218614.8957),16338
1975,29992608-0283-4de4-b4e6-9963a85d3e1c,POINT (-7903471.775 5218531.446900003),2627
1976,7ca61c5a-5498-4644-988f-f7c93f553cdc,POINT (-7903478.6882 5218508.494900003),2627
1977,bb9b15e1-903d-4212-8fc9-74fde2ca9f2d,POINT (-7918477.8225 5196029.823799998),11993
1978,4cd9fbd8-8b9d-4344-b1d5-2b819ec6da84,POINT (-7903504.1317 5218462.2902000025),2622
1979,ffae2f6b-64ec-4f13-a256-e0fcb6e91bf4,POINT (-7903508.763 5218453.578699999),2622
1980,8ce1c5f3-5221-42e7-a9e0-0dd76d165929,POINT (-7904017.3105 5218777.1668),16276
1981,aaa978f2-1f21-4d70-85ae-11aa72d507c3,POINT (-7903990.7138 5218763.912600003),16276
1982,02534a25-79f3-4f83-8c4d-6f3d942db9de,POINT (-7918419.84 5196039.034699999),6296
1983,3a389850-0d41-4d7a-806f-60c499ab4733,POINT (-7903601.6004 5218492.465099998),9577
1984,4db0e0b3-b1b8-49bf-a91a-fb0c1cc65cad,POINT (-7918192.1813 5196048.797499999),557
1985,f8d94d0a-0aee-4501-a457-5b85715cdd42,POINT (-7904028.3594 5218679.781499997),2636
1986,9503cc9a-9826-4fbb-8801-1a99d1d51e62,POINT (-7904035.299 5218685.199500002),2636
1987,ea2e2758-6729-4f65-8bbb-9837d465fa57,POINT (-7904053.2666 5218695.576099999),2636
1988,e0350952-2bfd-41d4-a44d-5930614d164a,POINT (-7904167.7226 5218724.303000003),3238
1989,27229cd0-dbe5-475a-a0b6-c1e1065b43e9,POINT (-7904178.1745 5218730.5581),3202
1990,9acffeb4-093f-4fdb-95de-a9062feee7ec,POINT (-7918467.0665 5196185.408299997),12054
1991,8fd9190e-aa33-4d41-a47e-7d149239de1d,POINT (-7904246.7458 5218728.166199997),4468
1992,7e78789d-8b4c-4e6e-966e-14596d6a4ce2,POINT (-7904400.342700002 5218931.8992),16407
1993,e1fb886a-38fa-4055-b8c2-09f8f5c07444,POINT (-7904403.1747 5218932.912299998),4648
1994,4c4edd46-083e-4510-8a1d-f31c9ace328e,POINT (-7905211.0923 5218713.362899996),3205
1995,071062ff-0842-4bb2-8a02-f147266761be,POINT (-7905312.6719 5218566.652900003),22900
1996,a0efbeba-07a3-48d1-bd99-324b51bfdc1f,POINT (-7905344.4125 5218312.299900003),3730
1997,88b5cb5e-5d22-4084-9e87-92968ba5dd85,POINT (-7917643.4385 5196330.978699997),18170
1998,7e801bd9-9cdd-430a-a73f-890da97ab63e,POINT (-7917913.7502 5196430.572800003),11470
1999,4c03c27e-76cb-42a0-9227-42cf61443ec4,POINT (-7905129.5333 5218291.730599999),3733
2000,97ed0969-88a1-46af-bdf4-7f9575c2be15,POINT (-7905229.629 5218244.179300003),3734
2001,0bf6f906-b619-4293-8d24-75076540a304,POINT (-7905327.1713 5218233.1109),3737
2002,66e54db1-c61a-416d-bdb6-14f34dd0d811,POINT (-7905356.3736 5218291.136500001),3737
2003,4e4c0c04-38e3-4477-827c-96e156677213,POINT (-7905433.4027 5218450.8917),3206
2004,a26d1f8b-67d9-40f5-9ad1-07647ec5f277,POINT (-7904962.7083 5218974.321199998),16367
2005,4ceedc7d-55ec-4bf6-bc7f-957b6f39d450,POINT (-7904958.8003 5218976.8456000015),16367
2006,53968fce-c6a0-4559-9e59-1f2d527fbb18,POINT (-7910280.702299998 5217558.615099996),22219
2007,d7e2b59b-bd93-4d8b-abd9-5afecc92a2f3,POINT (-7910254.5752 5217572.955499999),16016
2008,3970d4bb-5741-4c21-9256-353a7b976153,POINT (-7910238.5757 5217632.276799999),16016
2009,62cb93ce-9321-42cb-8167-c5b6972f7881,POINT (-7910237.7361 5217678.825400002),6229
2010,4490cd8f-420f-4092-b2c0-c604522b5564,POINT (-7910220.1 5217698.819200002),6230
2011,75097979-5837-4095-898a-d1b84c31180a,POINT (-7910231.1728 5217649.526900001),6230
2012,fb8816b8-3fee-495a-9d34-b715b6daf28c,POINT (-7910230.8158 5217622.342),15571
2013,2f4423e3-1d74-4a11-b2e1-8be22a951ad7,POINT (-7910252.075 5217563.055200003),15571
2014,a828b0bf-828d-447a-925c-af607493cbff,POINT (-7910154.815199998 5217503.041100003),22295
2015,8d8909ed-cf47-408c-a6b7-f87342f24ebb,POINT (-7910109.783399998 5217491.865599997),22311
2016,f4da79fb-02d0-461b-acb9-8b3680f30025,POINT (-7910076.2908 5217465.767099999),22311
2017,617e2825-6593-4670-a128-d371a4dd9ddb,POINT (-7910059.2323 5217449.473899998),22311
2018,cc42c5f2-3cd8-4667-9c2d-08f8907edd84,POINT (-7910016.7164 5217396.731200002),22295
2019,d00a5ad9-f879-457c-9437-9181f6f4776b,POINT (-7910130.7245 5217256.867299996),15601
2020,8961aedf-04a2-4db1-8ce7-0180cc64de91,POINT (-7910187.5277 5217327.701899998),15573
2021,c66e7a2a-efe0-4370-9aa8-76972c70d974,POINT (-7910183.2436 5217315.407799996),15573
2022,68f2d6a6-c77b-4b3d-b7cd-2af9ab930920,POINT (-7910180.427 5217302.549900003),15573
