X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,created_date,last_edited_user,last_edited_date
-71.0250279994254,42.3360279997799,642032,30272,30272,Farragut Rd @ Broadway,,,,42.336028,-71.025028,LocalBus,,https://www.mbta.com/stops/30272,,0,,1,Boston,Farragut Road,East Broadway,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,BOSTON,South Boston,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0138899994783,42.2656499997066,642033,3028,3028,757 Hancock St,,,,42.26565,-71.01389,LocalBus,,https://www.mbta.com/stops/3028,,0,,1,Quincy,Hancock Street,Merrymount Avenue,3,8,Medium,Good,Concrete,0,217|202|212|210|201|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0489239995764,42.3341680003045,642034,30287,30287,W 6th S @ Dorchester St,,,,42.334168,-71.048924,LocalBus,,https://www.mbta.com/stops/30287,,0,,1,Boston,West Sixth Street,Dorchester Street,3,7.916666667,Medium,Good,Concrete,0,11,BOSTON,South Boston,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0130470003596,42.2642080003423,642035,3029,3029,Hancock St @ Clay St,,,,42.264208,-71.013047,LocalBus,,https://www.mbta.com/stops/3029,,0,,1,Quincy,Hancock Street,Clay Street,3,4.166666667,Medium,Excellent,Concrete,0,217|202|212|210|201|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0570069998085,42.3392989995944,642036,30294,30294,250 Dorchester Avenue,,,,42.339299,-71.057007,LocalBus,"306 Northern Ave, Boston, MA 02210",https://www.mbta.com/stops/30294,,0,,1,Boston,Dorchester Avenue,,3,6.125,Low,Good,Concrete,0,9|11,BOSTON,South Boston,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0568240005884,42.3199270003907,642037,303,303,Dorchester Ave @ Edison Green,,,,42.319927,-71.056824,LocalBus,,https://www.mbta.com/stops/303,,0,,1,Boston,Dorchester Avenue,Grafton Street,3,4.666666667,Medium,Good,Concrete,0,18,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0112560002869,42.2612289999402,642038,3031,3031,Hancock St @ Saint Anns Rd,,,,42.261229,-71.011256,LocalBus,,https://www.mbta.com/stops/3031,,0,,1,Quincy,Hancock Street,Saint Anns Road,3,7.25,Medium,Excellent,Concrete,0,217|202|212|245|210|201|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0095280002002,42.2592269996913,642039,3032,3032,Hancock St @ Carruth St,,,,42.259227,-71.009528,LocalBus,,https://www.mbta.com/stops/3032,,0,,0,Quincy,Hancock Street,Carruth Street,3,7.166666667,High,Uneven,Asphalt,0,217|202|212|245|210|201|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0087750004306,42.2582149997028,642040,3033,3033,Hancock St @ Furnace Brook Pkwy,,,,42.258215,-71.008775,LocalBus,,https://www.mbta.com/stops/3033,,0,,1,Quincy,Hancock Street,Furnace Brook Parkway,3,6.416666667,Medium,Cracked,Asphalt,0,217|212|245|210|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0639009994102,42.2870030002905,642041,30336,30336,Dorchester Ave @ Dracut St,,,,42.287003,-71.063901,LocalBus,,https://www.mbta.com/stops/30336,,0,,1,Boston,Dorchester Avenue,Dracut Street,3,4.583333333,Medium,Good,Concrete,0,15|215|191|18,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.008193999814,42.2574449997998,642042,3034,3034,Hancock St opp Butler Rd,,,,42.257445,-71.008194,LocalBus,,https://www.mbta.com/stops/3034,,0,,1,Quincy,Hancock Street,Butler Road,3,6.583333333,Medium,Cracked,Concrete,0,217|212|245|210|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.007079000318,42.255991000366,642043,3035,3035,Hancock St opp Merrymount Rd,,,,42.255991,-71.007079,LocalBus,,https://www.mbta.com/stops/3035,,0,,1,Quincy,Hancock Street,Merrymount Road,3,6.666666667,Medium,Broken,Concrete,0,217|212|210|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0063519995508,42.255008999941,642044,3036,3036,Hancock St opp Greenleaf St,,,,42.255009,-71.006352,LocalBus,,https://www.mbta.com/stops/3036,,0,,0,Quincy,Hancock Street,Greenleaf Street,3,2.166666667,High,Excellent,Concrete,0,217|212|210|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.003122999591,42.251599999685,642045,3038,3038,1250 Hancock St,,,,42.2516,-71.003123,LocalBus,,https://www.mbta.com/stops/3038,,0,,1,Quincy,Washington Street,,3,4.333333333,Medium,Excellent,Concrete,0,220|221|216|222|214,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0567849996116,42.318610000423,642046,304,304,Dorchester Ave @ Cottage St,,,,42.31861,-71.056785,LocalBus,,https://www.mbta.com/stops/304,,0,,1,Boston,Dorchester Avenue,Crescent Avenue,3,#N/A,#N/A,#N/A,#N/A,0,#N/A,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0062059994081,42.2550690001083,642047,3041,3041,Hancock St @ Greenleaf St,,,,42.255069,-71.006206,LocalBus,,https://www.mbta.com/stops/3041,,0,,0,Quincy,Hancock Street,Greenleaf Street,3,7.75,High,Broken,Concrete,0,212|210|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0069560002737,42.2560569999719,642048,3042,3042,Hancock St @ Merrymount Rd,,,,42.256057,-71.006956,LocalBus,,https://www.mbta.com/stops/3042,,0,,1,Quincy,Hancock Street,Merrymount Road,3,7.833333333,Medium,Good,Concrete,0,212|210|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0080419996174,42.2574990003153,642049,3043,3043,Hancock St @ Butler Rd,,,,42.257499,-71.008042,LocalBus,,https://www.mbta.com/stops/3043,,0,,1,Quincy,Hancock Street,Butler Road,3,5.583333333,Medium,Good,Asphalt,0,212|210|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0097670000903,42.2597810001514,642050,3045,3045,Hancock St opp Gilmore St,,,,42.259781,-71.009767,LocalBus,,https://www.mbta.com/stops/3045,,0,,1,Quincy,Hancock Street,Gilmore Street,3,7.166666667,Low,Good,Concrete,0,202|212|210|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.011035999979,42.2611070002091,642051,3046,3046,Hancock St opp Saint Anns Rd,,,,42.261107,-71.011036,LocalBus,,https://www.mbta.com/stops/3046,,0,,1,Quincy,Hancock Street,Saint Anns Road,3,8.333333333,Medium,Good,Concrete,0,212|210|211|202,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0120460003687,42.2627939996474,642052,3047,3047,Hancock St opp Standish Ave,,,,42.262794,-71.012046,LocalBus,,https://www.mbta.com/stops/3047,,0,,1,Quincy,Hancock Street,Standish Avenue,3,5.916666667,Medium,Good,Concrete,0,202|212|210|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0128059995762,42.2640269996142,642053,3048,3048,Hancock St @ Fenno St,,,,42.264027,-71.012806,LocalBus,,https://www.mbta.com/stops/3048,,0,,1,Quincy,Hancock Street,Clay Street,3,5.5,Medium,Good,Concrete,0,202|212|210|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0137300002901,42.2656500002348,642054,3049,3049,Hancock St @ Merrymount Ave,,,,42.26565,-71.01373,LocalBus,,https://www.mbta.com/stops/3049,,0,,1,Quincy,Hancock Street,Merrymount Avenue,3,7.333333333,Low,Good,Concrete,0,202|212|210|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0567870004465,42.3177969996561,642055,305,305,Dorchster Ave @ Howes St,,,,42.317797,-71.056787,LocalBus,,https://www.mbta.com/stops/305,,0,,1,Boston,Dorchester Avenue,Howes Street,3,4.083333333,Medium,Good,Concrete,0,18,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0149100000935,42.2670410001852,642056,3050,3050,Hancock St @ Bass St,,,,42.267041,-71.01491,LocalBus,,https://www.mbta.com/stops/3050,,0,,1,Quincy,Hancock Street,Bass Street,3,8.333333333,Medium,Good,Concrete,0,211|202|212|210,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.016449000091,42.2679829996745,642057,3051,3051,Hancock St @ Beach St,,,,42.267983,-71.016449,LocalBus,,https://www.mbta.com/stops/3051,,0,,1,Quincy,Hancock Street,Beach Street,3,7.25,Medium,Good,Concrete,0,202|210,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0178370004083,42.268787000205,642058,3052,3052,Hancock St @ Willet St,,,,42.268787,-71.017837,LocalBus,,https://www.mbta.com/stops/3052,,0,,1,Quincy,Hancock Street,Woodbine Street,3,7,Medium,Good,Concrete,0,202|210,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0207739999624,42.2705819996333,642059,3054,3054,Hancock St opp Linden St,,,,42.270582,-71.020774,LocalBus,,https://www.mbta.com/stops/3054,,0,,1,Quincy,Hancock Street,Linden Street,3,8.333333333,Medium,Good,Concrete,0,202|210,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0225629994109,42.271677000252,642060,3055,3055,Hancock St @ Albion Rd,,,,42.271677,-71.022563,LocalBus,,https://www.mbta.com/stops/3055,,0,,1,Quincy,Hancock Street,Albion Road,3,6.75,Medium,Good,Concrete,0,202|210,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0255650004322,42.2736399996781,642061,3057,3057,Hancock St @ Billings Rd,,,,42.27364,-71.025565,LocalBus,,https://www.mbta.com/stops/3057,,0,,1,Quincy,Hancock Street,Billings Road,3,7.333333333,Low,Good,Concrete,0,202|210,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0264040002181,42.274495999754,642062,3058,3058,Hancock St @ Glover Ave,,,,42.274496,-71.026404,LocalBus,,https://www.mbta.com/stops/3058,,0,,1,Quincy,Hancock Street,Glover Avenue,3,6.5,Medium,Good,Concrete,0,211|202|212|210,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0567380001302,42.3163979999835,642063,306,306,Dorchester Ave @ Mayfield St,,,,42.316398,-71.056738,LocalBus,,https://www.mbta.com/stops/306,,0,,1,Boston,Dorchester Avenue,Romsey Street,3,5.416666667,Low,Good,Concrete,0,18,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.203331000532,42.1845590003601,642064,30618,30618,Washington St @ Walnut St,,,,42.184559,-71.203331,LocalBus,,https://www.mbta.com/stops/30618,,0,,1,Norwood,Washington Street,Walnut Avenue,3,5.833333333,Medium,Good,Concrete,0,34E,NORWOOD,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1866150002968,42.2266259998594,642065,30619,30619,Washington St @ Croft Regis Rd,,,,42.226626,-71.186615,LocalBus,,https://www.mbta.com/stops/30619,,0,,1,Westwood,Washington Street,Croft Regis Road,3,4.583333333,Medium,Good,Concrete,0,34E,WESTWOOD,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.1877650006047,42.2211539996937,642066,30620,30620,Washington St @ Dean St,,,,42.221154,-71.187765,LocalBus,,https://www.mbta.com/stops/30620,,0,,1,Westwood,Washington Street,Dean Avenue,3,4.583333333,Medium,Good,Concrete,0,34E,WESTWOOD,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0357559998926,42.280833999678,642067,30631,30631,Newport Ave @ Hancock St,,,,42.280834,-71.035756,LocalBus,,https://www.mbta.com/stops/30631,,0,,1,Quincy,Newport Avenue Extension,Hancock Street,3,5.333333333,Medium,Good,Concrete,0,202|210|201,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.060828000252,42.2972020002823,642068,3065,3065,Gibson St @ Dorchester Ave,,,,42.297202,-71.060828,LocalBus,,https://www.mbta.com/stops/3065,,0,,1,Boston,Gibson Street,Dorchester Avenue,3,6.333333333,Medium,Good,Concrete,0,202|19|210|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0571360004892,42.298153999953,642069,3066,3066,Gibson St @ Adams St,,,,42.298154,-71.057136,LocalBus,,https://www.mbta.com/stops/3066,,0,,1,Boston,Gibson Street,Adams Street,3,8,Medium,Good,Concrete,0,202|19|210|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0563920004751,42.297184000421,642070,3067,3067,Neponset Ave @ Adams St King Square,,,,42.297184,-71.056392,LocalBus,,https://www.mbta.com/stops/3067,,0,,1,Boston,Neponset Avenue,Adams Street,3,7.5,Medium,Good,Concrete,0,210|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0543360003379,42.2957750003877,642071,3068,3068,Neponset Ave @ Victory Rd,,,,42.295775,-71.054336,LocalBus,,https://www.mbta.com/stops/3068,,0,,1,Boston,Neponset Avenue,Victory Road,3,6.75,Low,Good,Concrete,0,210|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0523280005435,42.2943289997286,642072,3069,3069,Neponset Ave @ King St,,,,42.294329,-71.052328,LocalBus,,https://www.mbta.com/stops/3069,,0,,1,Boston,Neponset Avenue,King Street,3,7.666666667,Low,Good,Concrete,0,210|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.050814999922,42.2928929996646,642073,3070,3070,Neponset Ave @ S Monroe Ter,,,,42.292893,-71.050815,LocalBus,,https://www.mbta.com/stops/3070,,0,,1,Boston,Neponset Avenue,Popes Hill Street,3,7,Low,Good,Concrete,0,210|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0484339996976,42.2899430002379,642074,3071,3071,Neponset Ave @ Ashmont St,,,,42.289943,-71.048434,LocalBus,,https://www.mbta.com/stops/3071,,0,,1,Boston,Neponset Avenue,Ashmont Street,3,4.5,Medium,Good,Concrete,0,210|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0469939998768,42.2881690001276,642075,3073,3073,Neponset Ave @ Tolman St,,,,42.288169,-71.046994,LocalBus,,https://www.mbta.com/stops/3073,,0,,1,Boston,Neponset Avenue,Blackwell Street,3,4.666666667,Medium,Good,Concrete,0,210|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0440099998155,42.2863269998008,642076,3075,3075,Neponset Ave @ Minot St,,,,42.286327,-71.04401,LocalBus,,https://www.mbta.com/stops/3075,,0,,1,Boston,Neponset Avenue,Minot Street,3,4,Medium,Good,Concrete,0,210|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0363110004329,42.2804630003876,642077,30751,30751,Newport Ave @ Hancock St,,,,42.280463,-71.036311,LocalBus,,https://www.mbta.com/stops/30751,,0,,1,Quincy,Newport Avenue Extension,,3,5,Medium,Good,Concrete,0,202|210|201,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.034979000328,42.2779730000158,642078,30752,30752,Newport Ave @ Heritage Dr,,,,42.277973,-71.034979,LocalBus,,https://www.mbta.com/stops/30752,,0,,1,Quincy,Newport Avenue Extension,,3,5.333333333,Medium,Good,Concrete,0,202|210|201,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0499469997422,42.2834199997015,642079,3077,3077,Gallivan Blvd @ opp Marsh St,,,,42.28342,-71.049947,LocalBus,,https://www.mbta.com/stops/3077,,0,,1,Boston,Gallivan Boulevard,,3,5.583333333,Medium,Excellent,Concrete,0,201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0543930004811,42.2828690000256,642080,3078,3078,Gallivan Blvd @ Ross Rd,,,,42.282869,-71.054393,LocalBus,,https://www.mbta.com/stops/3078,,0,,1,Boston,Gallivan Boulevard,Ross Road,3,8.333333333,Medium,Good,Concrete,0,19|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0556340000192,42.283483000041,642081,3079,3079,Adams St @ Minot St,,,,42.283483,-71.055634,LocalBus,,https://www.mbta.com/stops/3079,,0,,1,Boston,Adams Street,Minot Street,3,5,Medium,Good,Concrete,0,19|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0569319998136,42.3145480001619,642082,308,308,Dorchester Ave @ Pearl St,,,,42.314548,-71.056932,LocalBus,,https://www.mbta.com/stops/308,,0,,1,Boston,Dorchester Avenue,Pearl Street,3,4.833333333,Medium,Good,Concrete,0,18,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0549750003142,42.2853379997219,642083,3080,3080,Adams St @ Franconia St,,,,42.285338,-71.054975,LocalBus,,https://www.mbta.com/stops/3080,,0,,1,Boston,Adams Street,Franconia Street,3,6.166666667,High,Good,Concrete,0,19|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0545270005694,42.2865059996361,642084,3081,3081,Adams St @ Oakton Ave.,,,,42.286506,-71.054527,LocalBus,,https://www.mbta.com/stops/3081,,0,,1,Boston,Adams Street,Oakton Avenue,3,6.166666667,Medium,Good,Concrete,0,19|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0552210002005,42.2881740001759,642085,3082,3082,Adams St @ Ashmont St,,,,42.288174,-71.055221,LocalBus,,https://www.mbta.com/stops/3082,,0,,1,Boston,Adams Street,Ashmont Street,3,5.5,Medium,Good,Concrete,0,19|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0561289994102,42.2900550002214,642086,3083,3083,Adams St opp Msgr. Lydon Way,,,,42.290055,-71.056129,LocalBus,,https://www.mbta.com/stops/3083,,0,,1,Boston,Adams Street,Templeton Street,3,3.833333333,Medium,Good,Concrete,0,19|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0570910000226,42.2913590003794,642087,3084,3084,Adams St opp Lonsdale St,,,,42.291359,-71.057091,LocalBus,,https://www.mbta.com/stops/3084,,0,,1,Boston,Adams Street,Lonsdale Street,3,4.833333333,Medium,Good,Concrete,0,19|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0572420004168,42.2930220001718,642088,3085,3085,Adams St @ King St,,,,42.293022,-71.057242,LocalBus,,https://www.mbta.com/stops/3085,,0,,1,Boston,Adams Street,King Street,3,6.5,Low,Good,Concrete,0,19|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0562419997457,42.2949069998413,642089,3086,3086,Adams St @ Elmdale St,,,,42.294907,-71.056242,LocalBus,,https://www.mbta.com/stops/3086,,0,,1,Boston,Adams Street,Elmdale Street,3,5.666666667,Medium,Good,Concrete,0,19|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0563640001151,42.2972820000917,642090,3087,3087,Neponset Ave @ Adams St,,,,42.297282,-71.056364,LocalBus,,https://www.mbta.com/stops/3087,,0,,1,Boston,Neponset Avenue,Adams Street,3,7.666666667,Medium,Good,Concrete,0,202|210,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0572570003139,42.2982230000084,642091,3088,3088,Gibson St @ Adams St,,,,42.298223,-71.057257,LocalBus,,https://www.mbta.com/stops/3088,,0,,1,Boston,Gibson Street,Adams Street,3,6,Medium,Good,Concrete,0,202|19|210|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0609469997315,42.2972700002784,642092,3089,3089,Gibson St @ Dorchester Ave,,,,42.29727,-71.060947,LocalBus,,https://www.mbta.com/stops/3089,,0,,1,Boston,Gibson Street,Dorchester Avenue,3,5.666666667,Low,Good,Concrete,0,202|19|210|201,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0570819995005,42.3137949997667,642093,309,309,Dorchester Ave @ Thornley Rd,,,,42.313795,-71.057082,LocalBus,,https://www.mbta.com/stops/309,,0,,1,Boston,Dorchester Avenue,Thornley Street,3,4.583333333,Medium,Good,Concrete,0,18,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0249969998847,42.2638880002983,642094,3090,3090,Highland Ave @ Brook St,,,,42.263888,-71.024997,LocalBus,,https://www.mbta.com/stops/3090,,0,,1,Quincy,Highland Avenue,Brook Street,3,5,Medium,Uneven,Asphalt,0,217|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0086570004097,42.2558339998119,642095,3093,3093,Adams St @ Alleyne St,,,,42.255834,-71.008657,LocalBus,,https://www.mbta.com/stops/3093,,0,,1,Quincy,Adams Street,Alleyne Street,3,5.75,Low,Good,Concrete,0,217|245|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0111939997697,42.2572720003552,642096,3094,3094,Newport Ave @ Furnace Brook Pkwy,,,,42.257272,-71.011194,LocalBus,,https://www.mbta.com/stops/3094,,0,,1,Quincy,Newport Avenue,Furnace Brook Parkway,3,#N/A,#N/A,#N/A,#N/A,0,#N/A,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0138099994743,42.2600820000096,642097,3096,3096,Newport Ave opp Willow Ave,,,,42.260082,-71.01381,LocalBus,,https://www.mbta.com/stops/3096,,0,,1,Quincy,Newport Avenue,Willow Avenue,3,4.666666667,Medium,Good,Concrete,0,217|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0257959999733,42.2647829996464,642098,3106,3106,Highland Ave @ Elmwood Ave,,,,42.264783,-71.025796,LocalBus,,https://www.mbta.com/stops/3106,,0,,1,Quincy,Highland Avenue,Elmwood Avenue,3,3.833333333,Medium,Broken,Concrete,0,217|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0271569995694,42.266065000288,642099,3107,3107,Highland Ave @ N Central Ave,,,,42.266065,-71.027157,LocalBus,,https://www.mbta.com/stops/3107,,0,,1,Quincy,Highland Avenue,North Central Avenue,3,3.75,Medium,Good,Concrete,0,217|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0284049995789,42.2672250000676,642100,3108,3108,Highland Ave @ Hobart Ave,,,,42.267225,-71.028405,LocalBus,,https://www.mbta.com/stops/3108,,0,,1,Quincy,Highland Avenue,Hobart Street,3,4.166666667,Medium,Excellent,Concrete,0,217|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0296849997931,42.268435000334,642101,3109,3109,Highland Ave @ Wilson Ave,,,,42.268435,-71.029685,LocalBus,,https://www.mbta.com/stops/3109,,0,,1,Quincy,Highland Avenue,Wilson Avenue,3,4.5,Medium,Excellent,Concrete,0,217|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0303070004098,42.2682459997595,642102,3110,3110,Wilson Ave @ Belmont St,,,,42.268246,-71.030307,LocalBus,,https://www.mbta.com/stops/3110,,0,,1,Quincy,Wilson Avenue,Belmont Street,3,4.166666667,Medium,Uneven,Asphalt,0,217|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0311239999444,42.267760999753,642103,3111,3111,Wilson Ave opp Mascoma St,,,,42.267761,-71.031124,LocalBus,,https://www.mbta.com/stops/3111,,0,,1,Quincy,Wilson Avenue,Mascoma Street,3,4.333333333,Medium,Cracked,Asphalt,0,217|211,QUINCY,,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
-71.0427129995782,42.3179840003531,642104,31111,31111,Mt Vernon St opp Paul A. Dever School,,,,42.317984,-71.042713,LocalBus,,https://www.mbta.com/stops/31111,,0,,1,Boston,Mount Vernon Street,,3,7.833333333,Medium,Good,Concrete,0,16|8,BOSTON,Dorchester,DOT_ADMIN,2022/10/17 19:46:59+00,DOT_ADMIN,2022/10/17 19:46:59+00
